"";"filenames";"tabloid";"non_tabloid";"is_tabloid";"title";"fakt";"pap";"topics";"image";"mediagallery"
"328";2861544254;0;2;FALSE;"Korekta prezydenta Dudy";0;0;"kraj";1;0
"329";1925132074;0;2;FALSE;"Zwrot w niemieckiej polityce ws. uchodŸców";0;0;"œwiat,niemcy,uchodŸcy";1;0
"330";5452685613;0;1;FALSE;"Zamach na palaczy! Slimy i mentole zakazane!";1;0;"politycy,finanse,unia europejska,bruksela,papierosy,zakaz palenia,mentolowe";0;0
"331";4940028855;0;1;FALSE;"Kuczyñski: poniedzia³kowe spadki na gie³dach zawdziêczamy tak¿e politykom";0;1;"wiadomoœci gie³dowe (œwiat)";1;0
"332";2193930483;1;0;TRUE;"Po¿ar w sortowni odpadów w D¹brówce Wielkopolskiej";0;0;"po¿ar,lubuskie";1;0
"333";3391511266;0;1;FALSE;"Prze³omowy rok polskiego futbolu amerykañskiego?";0;0;"futbol amerykañski";1;0
"334";2002544949;2;0;TRUE;"Wyprasowali koszulê w...tramwaju";1;0;"kraków,kraków,\krakowiak\,tramwaj,¿elasko,prasowanie,koszula";1;0
"335";4438839576;1;1;FALSE;"MŒ juniorów 2015: Polacy nie dali szans Amerykanom";0;0;"reprezentacje,siatkówka,reprezentacja polski,reprezentacja usa,jakub bednaruk";1;0
"336";5936592714;0;2;FALSE;"Unia Europejska zawiesi³a Szkocji dofinansowanie. Z powodu ""nieprawid³owoœci""";0;0;"szkocja,wielka brytania i irlandia,ue";1;0
"337";5797876616;1;2;FALSE;"Rybitzky godzi³ prowadzenie mediów spo³ecznoœciowych dla Andrzeja Dudy i rolê felietonisty";0;0;"media,kraj,andrzej duda";1;0
"338";5098528826;0;1;FALSE;"Czerwono na gie³dach z powodu zamieszania w Chinach";0;0;"komentarze gie³dowe (œwiat)";0;0
"339";2049853360;0;1;FALSE;"CBOS: elektorat PiS najbardziej zdecydowany by zag³osowaæ na swoj¹ partiê";0;1;"pis,wybory parlamentarne 2015,kraj";1;0
"340";5882748745;0;1;FALSE;"Drony œredniego zasiêgu MON zamierza kupiæ w krajowym przemyœle";0;1;"mon,tomasz siemoniak,kraj";1;0
"341";3852127214;1;1;FALSE;"PŒ w strzelectwie: dalekie lokaty Polaków w Gabali";0;1;"strzelectwo";0;0
"342";2033398950;0;2;FALSE;"MON pozwie ""Wprost"" za sugestie o sfa³szowanym przetargu na œmig³owce";0;1;"mon,kraj,przetarg,wojsko,zbrojeniowy,zbrojeniówka";1;0
"343";5763873655;0;3;FALSE;"Gazprom widzi ""znacz¹cy postêp"" w rozmowach z PGNiG i EON - Miedwiediew";0;1;"gazprom,gaz,pgnig,energetyka,miedwiediew,rosja,kraj,eon (tag biznes3:59508)";1;0
"344";4593502788;0;1;FALSE;"Dziennik Gazeta Prawna: oszuœci maj¹ now¹ metodê - na komornika";0;1;"komornicy,prawo,kraj";1;0
"345";3377290147;1;0;TRUE;"Cyjanek w pestkach jab³ek! Tak, ale jest coœ jeszcze...";1;0;"zdrowie i fitness,cyjanek,trucizna,jab³ka,witaminy z grupy b,witamiana b17";1;0
"346";3544518750;0;1;FALSE;"Czas powagi, koniec jase³ek. Trudny czas";0;0;"kraj";0;0
"347";6100337110;0;2;FALSE;"Szef MSW: nie mamy mocnych instrumentów nacisku ws. uchodŸców";0;1;"niemcy,uchodŸcy,œwiat";0;0
"348";3929386825;2;1;TRUE;"Rz¹d oszczêdza nawet na barach mlecznych!";1;0;"finanse,bary mleczne,dotacja,ministerstwo finansów";0;0
"349";2340317916;0;3;FALSE;"HTC Vive: ograniczona premiera jeszcze w tym roku";0;0;"gad¿ety,technowinki";1;0
"350";3968765149;1;0;TRUE;"Wielka ewakuacja w G³ogowie";1;0;"polska,wroc³aw,wroc³aw,g³ogów,wielka ewakuacja w g³ogowie,gaz,stra¿ po¿arna,rura gazowa,mieszkañcy,ewakuacja";1;0
"351";4425213959;0;1;FALSE;"KE: Polska dostanie 69,3 mln euro na politykê migracyjn¹";0;1;"ue";1;0
"352";4173571299;0;2;FALSE;"Wnioski o zasi³ki przez internet - prezydent podpisa³ ustawê";0;1;"zasi³ek,kraj,andrzej duda";1;0
"353";4290437889;0;1;FALSE;"Rewolucja! Test na raka zrobisz w domu";1;0;"zdrowie i fitness,rak,rak szyjki macicy,szyjka macicy,cytologia,badanie cytologiczne,test na raka,hpv,wirus hpv";1;0
"354";5375383625;0;2;FALSE;"Instytut Filozofii U£ przygotowa³ wyk³ady dla ³ódzkich szkó³";0;1;"³ódŸ";0;0
"355";5631243159;2;0;TRUE;"Zlikwiduj¹ im ""dom"" przez przepisy po¿arowe";1;0;"wroc³aw,absurd,¿ukowice,przytulisko,bezdomni";1;0
"356";2652057237;1;1;FALSE;"Krzysztof Ignaczak: oby nasz walec dojecha³ do Rio";0;0;"puchar œwiata w siatkówce – japonia 2015,krzysztof ignaczak,reprezentacja polski,siatkówka,reprezentacje,stephane antiga";1;0
"357";2403899849;0;1;FALSE;"Andy Burnham: nie mo¿emy groziæ Unii Brexitem";0;0;"partia pracy,wielka brytania i irlandia";1;0
"358";3600388659;1;0;TRUE;"IV Festiwal Literacki Sopot poœwiêcony literaturze czeskiej";0;1;"festiwal,czechy,ksi¹¿ki,bohumil hrabal,franz kafka,niebo nad berlinem,literatura,sopot,hanna krall";1;0
"359";3030757363;1;0;TRUE;"Upa³y do po³owy sierpnia";1;0;"wroc³aw,wroc³aw ostrze¿enie,wroc³aw temperatury,wroc³aw upa³,gor¹co,prognoza pogody,rekord gor¹ca,temperatury,upa³,wysokie temperatury";1;0
"360";6132173844;1;1;FALSE;"Najgorsze i najlepsze miejsca do ¿ycia w Wielkiej Brytanii";0;0;"wielka brytania i irlandia";1;0
"361";4539580179;2;0;TRUE;"Mleko jednak szkodzi zdrowiu? Niepokoj¹ce wyniki badañ szwedzkich naukowców";0;0;"mleko,wapñ,osteoporoza,koœci,¿ycie i zdrowie";1;0
"362";4442918884;0;1;FALSE;"Firmy z kraju i zagranicy prowadz¹ biznes na Mazurach";0;1;"mazury,kraj,firma,turystyka";1;0
"363";3773921881;0;2;FALSE;"Pamiêtanie Mi³osza w 11. rocznicê œmierci poety";0;1;"czes³aw mi³osz,ogród nauk,ksi¹¿ki,portret podwójny,góry parnasu,jakiego¿ to goœcia mieliœmy. o annie œwirszczyñskiej";1;0
"364";2562463715;1;0;TRUE;"Donbas: rekordowa liczba ataków na ukraiñskie pozycje";0;0;"kryzys na ukrainie,œwiat";1;0
"365";3199137728;1;0;TRUE;"Gaz na porodówce w GnieŸnie!";1;0;"poznañ,gniezno,szpital,ci¹¿a,ciê¿arne,gaz rozweselaj¹cy,porodówka,oddzia³ po³o¿niczy,wielkopolska";1;0
"366";2913417366;1;2;FALSE;"Dane z USA i g³osowanie w Senacie to g³ówne czynniki mog¹ce wp³ywaæ na PLN w pi¹tek";0;1;"wiadomoœci walutowe";1;0
"367";4211504436;1;0;TRUE;"Piraci z Politechniki Œl¹skiej kradli programy";1;0;"katowice,gliwice,politechnika œl¹ska,pirackie oprogramowanie,nielegalne serwery,naukowcy,prokuratura okrêgowa gliwice";1;0
"368";5942189850;1;0;TRUE;"Œmiertelnie chora kobieta przyœpieszy³a œlub. Wzruszaj¹ca ceremonia";0;0;"œlub,zdrowie";1;0
"369";4920114873;2;0;TRUE;"Jaros³aw Gowin z wizyt¹ na Kujawach i Pomorzu";0;0;"kraj,kujawsko-pomorskie";1;0
"370";4940582277;1;0;TRUE;"Matt Damon na pierwszym zdjêciu z ""Bourne'a 5""";0;0;"bourne 5,matt damon,film";1;0
"371";3780255610;1;1;FALSE;"Warszawa: po¿ar na remontowanym Moœcie £azienkowskim";0;1;"infrastruktura,warszawa,kraj,magazyn nieruchomoœci";1;0
"372";5713535031;0;1;FALSE;"PSE wprowadza ograniczenia w dostawach i poborze energii w ca³ym kraju";0;1;"elektrycznoœæ,magazyn przemys³,kraj,magazyn energetyka";1;0
"373";5306696917;0;1;FALSE;"Politycy i publicyœci komentuj¹ orêdzie i decyzjê prezydenta Andrzeja Dudy";0;0;"andrzej duda,kraj,polityka";1;0
"374";2690095779;1;1;FALSE;"Indie: po eksplozji w³adze szukaj¹ w³aœciciela materia³ów wybuchowych";0;1;"indie,œwiat,wybuch";1;0
"375";4866474762;1;1;TRUE;"Google zmienia politykê aktualizacji Nexusa";0;0;"technowinki,smartfony";1;0
"376";4141724306;1;1;TRUE;"Ptasie brzuchy wype³nione œmieciami. Alarmuj¹ce dane naukowców";0;0;"zwierzêta,ciekawostki";1;0
"377";5736783827;1;0;TRUE;"PKS Bia³ystok sprzeda³ nieruchomoœci w centrum miasta za 14,9 mln z³";0;1;"bia³ystok";1;0
"378";3075009793;1;2;FALSE;"Kobe Bryant zakoñczy karierê po sezonie 2015-16?";0;0;"koszykówka,nba,kobe bryant,los angeles lakers";1;0
"379";5207264860;1;0;TRUE;"Aquapark w Koszalinie otwarty. Pierwsze wra¿enia";0;0;"koszalin,szczecin";1;0
"380";5131501137;2;1;TRUE;"Puchar Œwiata: Japonia sensacyjnie pokona³a RPA";0;1;"puchar œwiata w rugby - wielka brytania 2015,rugby";1;0
"381";3707718569;0;3;FALSE;"Wybory prezydenckie w USA: wed³ug sonda¿y Trump zwiêksza przewagê, maleje poparcie dla Busha";0;1;"usa,œwiat,donald trump";1;0
"382";4742097967;1;2;FALSE;"Wspomnienia wêgierskich korespondentów z I wojny œw. na wystawie w Nowym S¹czu";0;1;"nowy s¹cz,kraków";0;0
"383";4439343956;1;0;TRUE;"Wypadek w okolicach Jedwabnego, jedna osoba nie ¿yje";0;0;"policja,bia³ystok";1;0
"384";4171701643;3;2;TRUE;"Hubert Urbañski: homar i cygaro dla ka¿dego";0;0;"gwiazdy,facet,znani,hubert urbañski";1;0
"385";1937903769;1;0;TRUE;"Wypadki motocyklistów na Œl¹sku. Policja apeluje";0;0;"œl¹sk";1;0
"386";5394367790;0;1;FALSE;"Od gwoŸdzia do Europy. Tak powsta³ Wielton, polska firma z europejskiej czo³ówki";0;0;"magazyn przemys³";1;0
"387";4008952819;3;0;TRUE;"Trafi³ butelk¹ w 18-miesiêczne dziecko. Mia³ 1,5 promila";1;0;"polska,lewin brzeski,opole,województwo opolskie,wronów,dziecko uderzone w g³owê,dziecko uderzone butelk¹ w g³owie";1;0
"388";5450964465;1;2;FALSE;"Poznamy laureatów Konkursu M³odego Kina i Konkursu Filmów Krótkometra¿owych w Gdyni";0;0;"trójmiasto";1;0
"389";4108768571;2;0;TRUE;"W³ochy: kamorra straszy³a swe ofiary krokodylem";0;1;"w³ochy,œwiat,mafia";1;0
"390";2077609642;0;1;FALSE;"£uk Polski Triumfuj¹cej";0;0;"opinie";1;0
"391";5594018922;2;1;TRUE;"Rozwód z orzekaniem o winie";1;0;"prawo,rozwód,rozwód z orzekaniem o winie,alimenty,alimenty dla ¿ony,alimenty dla mê¿a";1;0
"392";6062685606;1;0;TRUE;"Przystanek Woodstock: zatruli siê p³ynem do mycia felg";0;0;"przystanek woodstock 2015,lubuskie";1;0
"393";3386594070;2;0;TRUE;"Chcesz schudn¹æ? Musisz ograniczyæ jeden sk³adnik";1;0;"zdrowie i fitness,zdrowa dieta,skuteczna dieta,dieta niskot³uszczowa,t³uszcze w diecie,wêglowodany w diecie";1;0
"394";3116994322;0;1;FALSE;"Tusk kontra Juncker. ""Kwestia uchodŸców polem bitwy""";0;0;"uchodŸcy,œwiat,imigracja,donald tusk,jean claude juncker,ue";1;0
"395";4130359723;3;0;TRUE;"59-letnia Monika Olejnik na pla¿y w bikini";0;0;"monika olejnik";1;0
"396";3718196366;0;2;FALSE;"Jerzy Vetulani: szeœciolatki niezdolne do rozpoczêcia nauki s¹ niedorozwiniête";0;0;"jerzy vetulani,edukacja,kraj";1;0
"397";4039310712;1;0;TRUE;"Robert Rozmus o swoim póŸnym ojcostwie";0;0;"robert rozmus";1;0
"398";2087130622;2;2;FALSE;"Kiss i rekord iloœci z³otych p³yt";0;0;"kiss,muzyka,rock";1;0
"399";2913851711;1;0;TRUE;"Piotr Nowakowski: nasz diesel zapali³ dopiero w drugim secie";0;0;"puchar œwiata w siatkówce – japonia 2015,reprezentacja polski,siatkówka,reprezentacje,piotr nowakowski";1;0
"400";5949157188;2;1;TRUE;"Rajd Niemiec: obiecuj¹cy test  Roberta Kubicy";0;1;"rajdy samochodowe,robert kubica,motorowe";1;0
"401";4450666183;1;0;TRUE;"PEKA ju¿ dzia³a. Biletowy parali¿ trwa³ pó³ dnia";1;0;"poznañ,poznañ,komunikacja miejska,ztm,peka,bilety,czytniki kart peka,awaria,usterka";1;0
"402";3833663658;1;1;TRUE;"Rummikub - zabawa dla ca³ej rodziny!";0;0;"szczecin";0;0
"403";5983282009;1;0;TRUE;"Katarzyna Bujakiewicz pomaga wyskoczyæ z kapci";0;0;"katarzyna bujakiewicz,¿ycie gwiazd";1;0
"404";1943353948;0;1;FALSE;"McDonald’s siê kurczy";0;0;"mcdonalds,magazyn handel,œwiat";1;0
"405";2886783050;0;1;FALSE;"Francja: Le Pen za³o¿y³ nowa partiê - Zwi¹zek Niebiesko-Bia³o-Czerwony";0;1;"francja,marine le pen,kraj,œwiat";1;0
"406";2996052161;0;1;FALSE;"To niepozorne drzewko by³o œwiadkiem tragicznej historii";0;0;"ciekawostki,usa";1;0
"407";5469723117;0;3;FALSE;"Rz¹d w poniedzia³ek m.in. o projekcie ustawy bud¿etowej na rok 2016";0;1;"rz¹d,kraj,bud¿et";0;0
"408";5779433363;2;0;TRUE;"11-letni ch³opiec w kampanii Acne Studios";0;0;"newsy";1;0
"409";4047220285;2;0;TRUE;"Detektyw: trzeci sezon w przygotowaniach?";0;0;"detektyw (serial),seriale";1;0
"410";2821771041;0;2;FALSE;"Gie³da w Atenach bez dna";0;0;"grecja na krawêdzi bankructwa,wiadomoœci gie³dowe,ue";1;0
"411";5410315818;0;3;FALSE;"Hollande: we wtorek rozpoczniemy loty zwiadowcze w Syrii";0;1;"francja,syria,œwiat,francois hollande";1;0
"412";2425640485;0;1;FALSE;"Iran: wyrok na korespondenta ""Washington Post"" w ci¹gu tygodnia";0;1;"iran,œwiat,teheran";1;0
"413";4622097724;0;2;FALSE;"Angela Merkel: ci, którzy potrzebuj¹ pomocy, musz¹ dostaæ azyl w Europie";0;0;"niemcy,œwiat,angela merkel,uchodŸcy,ue";1;0
"414";6000885969;3;0;TRUE;"Solaria grozy! S¹ niebezpieczne!";1;0;"konsument,solarium,solaria,kontrola solariów,inspekcja handlowa,oszustwa,opalanie,promieniowanie";1;0
"415";3279950380;0;2;FALSE;"EBI skredytuje miliardem euro badania i innowacje w Polsce";0;0;"banki,inwestycje,kraj";1;0
"416";5669954233;0;2;FALSE;"Turcja: atak zwolenników AKP na redakcjê dziennika ""Hurriyet""";0;1;"turcja,œwiat";0;0
"417";4993487650;0;1;FALSE;"Chiny: Dziewczynka czeka³a na operacjê serca. Jej zdjêcie z chirurgiem sta³o siê hitem internetu";0;0;"chiny,ciekawostki,œwiat";1;0
"418";5293553579;1;0;TRUE;"9 rad, jak kupiæ trafione prezenty na œwiêta";1;0;"dobre rady,prezent pod choinkê,prezent na gwiazdkê,œwi¹teczny prezent,œwi¹teczne zakupy,co na prezent,œwi¹teczna gor¹czka,œwiêta,miko³aj";1;0
"419";2533861274;0;2;FALSE;"Gie³dy w USA kontynuuj¹ odbicie";0;1;"wiadomoœci gie³dowe,usa";1;0
"420";3948970565;0;3;FALSE;"W Londynie od 5 dni miedŸ tanieje, a cena mo¿e spaœæ nawet do 3,5-4 tys. USD/t";0;1;"miedŸ,wiadomoœci gie³dowe (œwiat)";1;0
"421";3043798646;0;2;FALSE;"Serbia gotowa podj¹æ rozmowy z UE ws. liczby przyjmowanych uchodŸców";0;1;"serbia,œwiat";0;0
"422";3717000699;0;2;FALSE;"Zbieraj¹ podpisy pod petycj¹ o u³askawienie maszynisty";0;0;"olsztyn";1;0
"423";4687580471;1;0;TRUE;"Klawiatura Emoji";0;0;"gad¿ety,technowinki";1;0
"424";4955080927;1;0;TRUE;"Ghost B.C. opublikowali nowy utwór";0;0;"ghost b. c.,muzyka,metal";1;0
"425";2485344911;4;0;TRUE;"M³odziutka Kate Moss na ok³adce L'Officiel";0;0;"moda";1;0
"426";1876661375;1;1;FALSE;"Miles Teller w filmie ""Thank You For Your Service""?";0;0;"miles teller,film";1;0
"427";3975332815;1;0;TRUE;"Paloma Faith zosta³a twarz¹ Agent Provocateur";0;0;"newsy";1;0
"428";5295780652;0;2;FALSE;"Kopacz: w poniedzia³ek projekt ustawy o Lasach Pañstwowych";0;1;"leœnictwo,kraj,magazyn rolnictwo,prawo";1;0
"429";4249413251;1;0;TRUE;"Po¿egnalna mini-trasa T.Love Alternative coraz bli¿ej";0;0;"t.love,rock,koncerty";1;0
"430";2184336508;2;0;TRUE;"Partner Macieja Zienia przyj¹³ jego nazwisko?";0;0;"maciej zieñ";1;0
"431";5724766197;1;2;FALSE;"Ponton: coraz m³odsze osoby maj¹ kontakt z pornografi¹";0;1;"pornografia,kraj";0;0
"432";3753809140;0;3;FALSE;"Watykan: Papie¿ przyj¹³ prezydenta Izraela";0;1;"watykan,œwiat,papie¿ franciszek";1;0
"433";3825551720;0;3;FALSE;"Macedonia: stan wyj¹tkowy w nadgranicznych regionach z powodu uchodŸców";0;1;"macedonia,œwiat,uchodŸcy";0;0
"434";4670535370;0;2;FALSE;"Wiceszef MON w Œwiêto Lotników: polskie niebo dobrze chronione";0;1;"mon,kraj";0;0
"435";3767999714;1;0;TRUE;"Florencja - wysokie kary za selfie na zabytkowych pomnikach i rzeŸbach";0;1;"w³ochy,selfie,turyœci";1;0
"436";2985361171;1;0;TRUE;"Polka zamordowa³a 4-letni¹ córkê. Z biedy?";1;0;"œwiat,morderstwo,zabójstwo,œmieræ,zabójstwo 4-letniej dziewczynki,morderstwo w wiedniu,wiedeñ,austria,matka zabi³a dziecko,matka zabi³a córkê";1;0
"437";2911718987;0;1;FALSE;"Wiêcej kredytów MdM, ale pieni¹dze szybko siê nie skoñcz¹";0;0;"mieszkanie dla m³odych,analizy rynku nieruchomoœci,mieszkania,kupujê mieszkanie!,magazyn nieruchomoœci,dop³aty";1;0
"438";4684782401;0;3;FALSE;"Rosja: recesja pog³êbia siê, gospodarka skurczy³a siê prawie o 5 proc.";0;1;"rosja,gospodarka,œwiat";1;0
"439";3883699984;1;0;TRUE;"Zjad³eœ to? Uwa¿aj na ""syndrom chiñskiej restauracji""!";1;0;"zdrowie i fitness,jedzenie,glutaminian sodu,ulepszacze smaku,zatrucie,syndrom chiñskiej restauracji,mieszanki przypraw";1;0
"440";3980284009;0;2;FALSE;"GBP w centrum uwagi";0;0;"komentarze walutowe,eurusd,audusd";0;0
"441";2025267103;0;1;FALSE;"Burmistrz Pieniê¿na apeluje o wp³aty na rozbiórkê pomnika Czerniachowskiego";0;1;"pomniki,olsztyn";0;0
"442";6017647567;0;2;FALSE;"W Europie na rynkach odbicie indeksów, rosn¹ spó³ki IT, Grecja coraz bli¿ej kasy";0;1;"wiadomoœci gie³dowe (œwiat)";1;0
"443";3352390018;0;1;FALSE;"Rz¹d odda Polakom 2 miliardy z³otych?";1;0;"finanse,opiekunowie,niepe³nosprawni,pieni¹dze,rz¹d";1;0
"444";3367301653;0;2;FALSE;"Rozstrzygniêto I konkurs Miêdzynarodowego Funduszu Filmowego w Krakowie";0;1;"kraków";0;0
"445";2354808494;1;0;TRUE;"Anthony Hayes zagra z Bradem Pittem w ""War Machine""";0;0;"film,anthony hayes,war machine";1;0
"446";5717940823;0;1;FALSE;"PHN rozwi¹za³ JV z Hochtief, chce nadal kontynuowaæ projekt wie¿owca w Warszawie";0;0;"phn sa";0;0
"447";2659898620;3;0;TRUE;"Kobieta czyta ksi¹¿kê bezdomnym psom. Zdjêcie obieg³o sieæ";0;0;"ciekawostki";1;0
"448";3604940455;0;1;FALSE;"Egipt: nowe z³o¿a gazu ziemnego";0;0;"ropa,magazyn energetyka,œwiat";1;0
"449";5931401968;0;1;FALSE;"Trzaskowski: przyjmowanie uchodŸców musi pozostaæ dobrowolne";0;1;"uchodŸcy,kraj,msz";1;0
"450";4472045461;1;1;FALSE;"Vlade Divac i Predrag Stojakoviæ z dyrektorskimi posadami w Sacramento Kings";0;0;"koszykówka,nba";1;0
"451";3719957591;0;1;FALSE;"Merkel przedstawi³a biografiê swego rywala Schroedera";0;1;"angela merkel,gerhard schroeder,niemcy,œwiat";1;0
"452";3824733995;0;1;FALSE;"Turcja: up³yn¹³ termin sformowania koalicji rz¹dz¹cej";0;1;"turcja,œwiat";0;0
"453";2104746380;0;2;FALSE;"14 prac Giotta na wyj¹tkowej wystawie w Mediolanie";0;1;"w³ochy,œwiat";0;0
"454";6040256223;0;2;FALSE;"Z 500 mln euro dla rolników - dla Polski 28,9 mln. Sawicki rozczarowany";0;1;"marek sawicki,kraj,ue,rolnictwo";1;0
"455";2097327864;0;1;FALSE;"Z³oty wpatrzony w EUR/USD i dane z USA";0;0;"komentarze walutowe";1;0
"456";5737603965;0;1;FALSE;"Chaos i opóŸnienia w komunikacji lotniczej na wschodzie USA";0;1;"usa,œwiat";0;0
"457";2852953658;0;2;FALSE;"Spadki w USA na ostatniej sesji w sierpniu";0;1;"wiadomoœci gie³dowe (œwiat)";1;0
"458";4971259482;0;1;FALSE;"Wykopaliska hamuj¹ budowê S7. Odkryto ""skarby"" z okresu staro¿ytnoœci";0;0;"archeologia,olsztyn,s7,remonty";1;0
"459";3228854755;0;3;FALSE;"Poprawa nastrojów na rynkach finansowych";0;0;"komentarze walutowe,komentarze gie³dowe (œwiat)";1;0
"460";5563210293;1;0;TRUE;"Napad³a na przystanku na kobietê";1;0;"wroc³aw,krzyki napad,wroc³aw krzyki,wroc³aw policja,dolny œl¹sk policja,asp. wojciech jab³oñski,wojciech jab³oñski,rozbój na krzykach,rozbój wroc³aw,pobi³a za telefon komórkowy,napad we wroc³awiu,napad na przystanku";1;0
"461";4597506514;0;1;FALSE;"Gie³dy w Azji: Nikkei 225 wzrós³ o 0,81 proc.,SCI zyskuje 1,04 proc.";0;1;"wiadomoœci gie³dowe (œwiat)";1;0
"462";6061420286;5;0;TRUE;"Kylie Jenner znów zmieni³a kolor w³osów! Czy zostanie blondynk¹ na d³u¿ej?";0;0;"ludzie";1;0
"463";2942044002;2;0;TRUE;"Kierowcy p³ac¹ za gad¿ety i potem z nich nie korzystaj¹";0;0;"motoryzacja,technowinki";1;0
"464";3713596526;0;2;FALSE;"Austria: szef MSZ za wprowadzeniem kontroli na granicach";0;1;"austria,niemcy,uchodŸcy,schengen,œwiat";1;0
"465";3494783632;1;1;TRUE;"Skromny urzêdnik. Mia³ w domu 116 milionów z³otych";1;0;"polska,œwiat,finanse,indie,³apówka,³apówki,bra³ ³apówki,in¿ynier komunalny,urzêdnik miejski,pronab adhikary,howrah,kalkuta,deweloperzy,rynek nieruchomoœci,korupcja";1;0
"466";5632332135;0;1;FALSE;"Spadki na akcjach PGE. Politycy, ratuj¹c górnictwo, rujnuj¹ inwestorów";0;0;"energetyka,górnictwo,pge,wiadomoœci gie³dowe (kraj),energa,tauron polska energia s.a.,kraj,magazyn energetyka,elektrycznoœæ";1;0
"467";2811767874;0;1;FALSE;"Order Uœmiechu dla Andrzeja Maleszki";0;1;"andrzej maleszka,kraj";0;0
"468";4058039527;1;3;FALSE;"Nie dokarmiajcie dzików!";1;0;"gdañsk,gdañsk,zwierzêta,parking,woj. pomorskie";1;0
"469";5632278883;1;0;TRUE;"By³y wiêzieñ Auschwitz za pomoc¹ Facebooka poszukuje swojego brata";0;0;"auschwitz,kraj,œwiat,ii wojna œwiatowa";1;0
"470";5100157735;2;1;TRUE;"Og³oszono nominacje do Z³otych D¿ojstików - s¹ polskie akcenty";0;0;"golden joystick awards";1;0
"471";2655687797;0;1;FALSE;"Ryland Lynch w roli supportu przed koncertem R5 w Polsce";0;0;"r5,muzyka,koncerty";1;0
"472";3556874863;0;2;FALSE;"Pekin 2015: osiem medali Polaków, rekord Ashtona Eatona, popis Usaina Bolta";0;1;"lekkoatletyczne mistrzostwa œwiata w pekinie,lekkoatletyka,usain bolt";1;0
"473";3351609336;2;2;FALSE;"Premier Kopacz odpowiedzia³a na apel Olgierda £ukaszewicza";0;0;"olgierd ³ukaszewicz,film";1;0
"474";3807087431;0;2;FALSE;"Sukcesy gwiazd Lotto Warszawskiego Memoria³u Kamili Skolimowskiej na presti¿owym mityngu w Berlinie";0;0;"lekkoatletyka,memoria³ kamili skolimowskiej";1;0
"475";2200169298;0;2;FALSE;"Ekspert: obni¿anie wieku emerytalnego jest krótkowzroczne";0;1;"wiadomoœci (emerytury)";1;0
"476";5633793395;1;0;TRUE;"Ewelina Lisowska przeprasza fanów. ""Przyznam szczerze, ¿e jestem wyczerpana!""";0;0;"ewelina lisowska,muzyka";1;0
"477";4896234552;1;0;TRUE;"Zimno? To danie rozgrzeje ciê lepiej ni¿...";1;0;"kuchnia,zupa gulaszowa,przepis na zupê gulaszow¹,przepis na zupê,gulasz,przepis na gulasz,przepisy,bogracz,przepis na bogracz,wêgierska zupa gulaszowa";1;0
"478";4743045877;0;1;FALSE;"Piechociñski: bêdzie ponad 6,5 mld euro nadwy¿ki w handlu ¿ywnoœci¹";0;1;"¿ywnoœæ,statystyka,magazyn ¿ywnoœæ";1;0
"479";2257355467;1;0;TRUE;"Kim Gordon w niemieckim horrorze";0;0;"kim gordon,rock,sonic youth";1;0
"480";3689854306;0;1;FALSE;"¯ycie kulturalne pierwszych lat polskiego Szczecina na wystawie";0;1;"wystawy,szczecin";1;0
"481";4876361479;0;1;FALSE;"Windows 10: menu Start z ograniczeniami";0;0;"oprogramowanie,technowinki";1;0
"482";4671653259;0;1;FALSE;"71 lat temu Niemcy zlikwidowali obóz cygañski w Birkenau";0;1;"historia,ii wojna œwiatowa,kraków";1;0
"483";3338207765;0;1;FALSE;"Z daleka od ryzyka";0;0;"komentarze walutowe";1;0
"484";3868981548;0;1;FALSE;"Micha³ Kubiak: nie po to od miesi¹ca tu siedzimy, by przegraæ dwa ostatnie mecze";0;0;"puchar œwiata w siatkówce – japonia 2015,siatkówka,micha³ kubiak,reprezentacje,reprezentacja polski";1;0
"485";3506359093;2;0;TRUE;"Asseco Resovia odrzucona z powodu... kryzysu";0;0;"siatkówka";1;0
"486";2078846077;0;4;FALSE;"Sopot Molo Jazz Festival po raz 19. startuje w pi¹tek";0;1;"muzyka,koncerty";0;0
"487";5108885462;1;0;TRUE;"Jak kupiæ dobre miêso i wêdlinê? PORADY";1;0;"konsument,miêso,wêdlina,zakupy,rady,pakowanie,ch³odnia,etykieta";1;0
"488";4802824878;0;1;FALSE;"Kraków: fala skarg do Pañstwowej Inspekcji Pracy z powodu upa³ów";0;0;"topr,kraków";1;0
"489";3919866058;0;2;FALSE;"Francja rozwa¿a wsparcie czeskiego programu nuklearnego";0;1;"francja,czechy,œwiat";1;0
"490";1853094814;0;1;FALSE;"EuroBasket 2015: Polacy trenowali w samo po³udnie";0;1;"koszykówka,eurobasket 2015,reprezentacje,reprezentacja polski";1;0
"491";2068317033;0;2;FALSE;"K³opotek i Sosnowski na czele list PSL";0;1;"psl,kujawsko-pomorskie";0;0
"492";5398071768;1;0;TRUE;"Kanada: hakerzy ujawniaj¹ dane klientów portalu randkowego";0;1;"kanada,œwiat";1;0
"493";5369171860;1;0;TRUE;"Separacja. Jakie s¹ jej rodzaje?";1;0;"prawo,separacja,separacja prawna,dziedziczenie w separacji";1;0
"494";2802293799;0;1;FALSE;"Zmiany w ramówce RMF FM. Znika program Agnieszki Chyliñskiej";0;0;"agnieszka chyliñska,rmf fm";1;0
